,song_name,song_popularity,song_duration_ms,danceability,energy,speechiness,artist_name,album_names,artists_path,fat_burning,genre
212,So What,65,215160,0.535,0.8859999999999999,0.045,P!nk,Funhouse,pnk,47.77157196226927,pop
213,So What,65,215160,0.535,0.8859999999999999,0.045,Field Mob,Light Poles And Pine Trees,field-mob,47.77157196226927,hip-hop
214,"Whenever, Wherever",76,196160,0.7929999999999999,0.8320000000000001,0.0406,Shakira,Laundry Service,shakira,49.805549609458616,pop
215,Baby Boy,69,244826,0.655,0.488,0.22,Beyoncé,Dangerously In Love,beyonce,43.72377857186383,pop
216,It's Gonna Be Me,67,192426,0.636,0.873,0.071,*NSYNC,No Strings Attached,nsync,45.369804799620006,pop
217,My Boo,77,223440,0.662,0.507,0.118,Usher,Confessions (Special Edition),usher,40.812138579301234,hip-hop
218,Stronger (What Doesn't Kill You),52,221920,0.555,0.923,0.0482,Kelly Clarkson,Greatest Hits - Chapter One,kelly-clarkson,51.24892931193156,electronic
219,Over My Head (Cable Car),60,236373,0.591,0.6990000000000001,0.0449,The Fray,Over My Head (Cable Car),the-fray,47.64326282911647,alternative
220,For the First Time,65,252853,0.396,0.629,0.0287,The Script,Science & Faith,the-script,40.49541881442292,rock
221,Girlfriend,69,216600,0.56,0.959,0.102,Avril Lavigne,The Best Damn Thing,avril-lavigne,51.4079333259376,pop
222,Girlfriend,69,216600,0.56,0.959,0.102,Kap G,El Southside,kap-g,51.4079333259376,hip-hop
223,Girlfriend,69,216600,0.56,0.959,0.102,MNEK,Language,mnek,51.4079333259376,alternative
224,Girlfriend,69,216600,0.56,0.959,0.102,*repeat repeat,Girlfriend,repeat-repeat,51.4079333259376,rock
225,Fallin',76,210200,0.653,0.609,0.037000000000000005,Alicia Keys,Songs In A Minor,alicia-keys,41.448229634270774,pop
226,How to Save a Life,83,262533,0.64,0.743,0.0379,The Fray,How To Save A Life,the-fray,56.73094268986843,alternative
227,Not Over You,69,218520,0.63,0.894,0.0544,Gavin DeGraw,Sweeter,gavin-degraw,52.0343432670478,pop
228,Before He Cheats,73,199946,0.519,0.7490000000000001,0.0405,Carrie Underwood,Some Hearts,carrie-underwood,39.61374418172245,country
229,Before He Cheats,73,199946,0.519,0.7490000000000001,0.0405,Urban Method,The Sing-Off: Season 3: Episode 8 - New Country & Classic Rock,urban-method,39.61374418172245,undefined
230,Dirrty (feat. Redman),72,298853,0.64,0.889,0.322,Christina Aguilera,Stripped,christina-aguilera,71.39684551310998,pop
231,Caught Up,31,224946,0.815,0.8079999999999999,0.0511,Usher,Caught Up,usher,57.04409750487883,hip-hop
232,Caught Up,31,224946,0.815,0.8079999999999999,0.0511,Goldwater,Caught Up,goldwater,57.04409750487883,
233,Caught Up,31,224946,0.815,0.8079999999999999,0.0511,Caleborate,Real Person,caleborate,57.04409750487883,hip-hop
234,If I Ain't Got You,81,228706,0.609,0.445,0.106,Alicia Keys,The Diary Of Alicia Keys,alicia-keys,37.664489718113344,pop
235,Wherever You Will Go,67,209360,0.551,0.696,0.0265,The Calling,The Best Of...,the-calling,40.79191386371129,alternative
236,You Found Me,76,241853,0.338,0.8029999999999999,0.0413,The Fray,The Fray,the-fray,43.11724881993847,alternative
237,"Independent Women, Pt. 1",63,221626,0.517,0.598,0.263,Destiny's Child,Survivor,destinys-child,38.610861722257035,pop
238,Because of You,75,219493,0.583,0.584,0.0314,Kelly Clarkson,Breakaway,kelly-clarkson,40.022613900742016,electronic
239,Get The Party Started,67,191666,0.8059999999999999,0.902,0.0475,P!nk,M!ssundaztood,pnk,51.15014445109366,pop
240,The Anthem,73,175093,0.494,0.939,0.126,Good Charlotte,The Young and The Hopeless,good-charlotte,39.2038657268882,alternative
241,I Don't Want to Be,63,217760,0.423,0.862,0.0695,Gavin DeGraw,Chariot - Stripped,gavin-degraw,43.72151016626328,pop
242,The Way You Move (feat. Sleepy Brown) - Club Mix,68,234000,0.871,0.597,0.0464,OutKast,Speakerboxxx/The Love Below,outkast,53.67299522350467,hip-hop
243,Better in Time,73,234173,0.584,0.7,0.0506,Leona Lewis,Spirit,leona-lewis,46.980297464566895,pop
244,Over You,64,204853,0.423,0.922,0.0411,Daughtry,Daughtry,daughtry,43.050532883131325,rock
245,Over You,64,204853,0.423,0.922,0.0411,Hogland,Over You,hogland,43.050532883131325,electronic
246,The Great Escape,67,206520,0.423,0.94,0.0635,Boys Like Girls,Boys Like Girls,boys-like-girls,43.98168775751591,pop
247,Your Body Is a Wonderland,78,249626,0.647,0.7290000000000001,0.0236,John Mayer,Room For Squares,john-mayer,53.668835282003855,alternative
248,Superman (It's Not Easy),48,222000,0.521,0.431,0.0293,Five For Fighting,Bandits (Motion Picture Soundtrack),five-for-fighting,33.022035627623985,alternative
249,Vivir Mi Vida,68,251160,0.65,0.879,0.0328,Marc Anthony,Vivir Mi Vida,marc-anthony,60.00284995992243,pop
250,La Vida Es Un Carnaval,24,275253,0.82,0.7170000000000001,0.0722,Celia Cruz,Mi Vida Es Cantar,celia-cruz,66.10279871064313,electronic
251,Lambada - Original Version 1989,67,207466,0.7559999999999999,0.8,0.0329,Kaoma,Lambada (Les originaux - Les N° 1 de l'été),kaoma,50.4394619450664,alternative
252,La Camisa Negra,29,216706,0.7509999999999999,0.731,0.0308,Juanes,Mi Sangre,juanes,50.180277464848146,hip-hop
253,La Gota Fría,66,215493,0.7190000000000001,0.809,0.0511,Carlos Vives,Clásicos de la Provincia,carlos-vives,51.44823025926198,pop
254,Suavemente,63,267000,0.8109999999999999,0.88,0.0628,Elvis Crespo,Suavemente,elvis-crespo,70.54541420511273,reggaeton
255,Bailando - Spanish Version,71,243413,0.723,0.777,0.108,Enrique Iglesias,SEX AND LOVE (Deluxe),enrique-iglesias,57.049119621755324,pop
256,Danza Kuduro,71,198786,0.6990000000000001,0.917,0.115,Don Omar,Meet The Orphans,don-omar,50.19275916432426,reggaeton
257,Conga,59,252933,0.782,0.8740000000000001,0.0474,Miami Sound Machine,The Very Best Of Gloria Estefan (English Version),miami-sound-machine,65.44549342274875,pop
258,Conga,59,252933,0.782,0.8740000000000001,0.0474,Gloria Estefan,Greatest Hits,gloria-estefan,65.44549342274875,pop
259,La Bilirrubina - En Vivo Estadio Olímpico De República Dominicana/2012,66,232880,0.585,0.977,0.0615,Juan Luis Guerra 4.40,Asondeguerra Tour (En Vivo Estadio Olímpico De República Dominicana/2012),juan-luis-guerra-440,56.83647573705994,
260,Guantanamera,58,199316,0.7440000000000001,0.601,0.0349,Celia Cruz,Celia,celia-cruz,41.886914090270615,electronic
261,El Matador,11,277600,0.5660000000000001,0.911,0.0791,Los Fabulosos Cadillacs,Los Fabulosos Cadillacs - El Matador,los-fabulosos-cadillacs,64.06397410036422,rock
262,Amor Prohibido,61,164120,0.5479999999999999,0.688,0.0372,Selena,La Leyenda (Version Super Deluxe),selena,31.695229285838163,pop
263,Mi Gente,77,189440,0.774,0.687,0.0584,J Balvin,Mi Gente,j-balvin,43.24499186730186,reggaeton
264,Obsesion,74,254720,0.8029999999999999,0.56,0.0398,Aventura,We Broke The Rules,aventura,54.24663715666498,alternative
265,Let's Get Loud,70,239400,0.82,0.937,0.0551,Jennifer Lopez,On The 6,jennifer-lopez,65.72185703638543,reggaeton
266,Oye Como Va,56,272546,0.696,0.728,0.034,Tito Puente,Anthology,tito-puente,60.6406322411091,pop
267,Despacito (Featuring Daddy Yankee),80,228200,0.659,0.802,0.14800000000000002,Luis Fonsi,Despacito (Featuring Daddy Yankee),luis-fonsi,52.09304869150278,electronic
268,Bamboleo,54,203173,0.6709999999999999,0.884,0.0586,Gipsy Kings,!Volare! The Very Best of the Gipsy Kings,gipsy-kings,49.363995662560995,hip-hop
269,Pedro Navaja,60,443480,0.5820000000000001,0.61,0.103,Rubén Blades,Anthology,ruben-blades,82.59698847984953,jazz
270,Gasolina,77,192600,0.857,0.8009999999999999,0.0618,Daddy Yankee,Barrio Fino (Bonus Track Version),daddy-yankee,49.894735855277034,reggaeton
271,Mambo No 5,52,162213,0.816,0.416,0.244,Pérez Prado,Mambo No 5,perez-prado,31.225563390514825,pop
272,De Música Ligera,51,212893,0.542,0.7140000000000001,0.028,Soda Stereo,Originales - 20 Exitos,soda-stereo,41.7796637234789,rock
273,Macarena,62,249506,0.927,0.721,0.0908,Los Del Rio,Fiesta Macarena,los-del-rio,64.24689152808789,pop
274,La Bamba,57,172733,0.348,0.7509999999999999,0.0494,Los Lobos,Just Another Band From East L.A.: A Collection,los-lobos,29.661077734844348,alternative
275,La Bamba,57,172733,0.348,0.7509999999999999,0.0494,Ritchie Valens,Ritchie Valens,ritchie-valens,29.661077734844348,metal
276,Querida,4,319560,0.522,0.526,0.0259,Juan Gabriel,SIMPLEMENTE AMIGOS,juan-gabriel,52.32721414855104,pop
277,Maria Maria - Radio Mix,56,262160,0.779,0.631,0.115,Santana,Ultimate Santana,santana,57.75631280185122,hip-hop
278,La ingrata,65,212000,0.748,0.835,0.0351,Café Tacvba,Re,cafe-tacvba,52.43613761681477,rock
279,Corazón partio,74,343413,0.648,0.846,0.0424,Alejandro Sanz,Más,alejandro-sanz,80.16434487640018,pop
280,Livin' la Vida Loca,73,243160,0.425,0.954,0.0476,Ricky Martin,Ricky Martin,ricky-martin,52.39264447843702,electronic
281,Rebelión,43,378373,0.5589999999999999,0.73,0.0639,Joe Arroyo,32 Cañonazos,joe-arroyo,76.20561538978357,hip-hop
282,La Maza,58,351400,0.555,0.331,0.27,Silvio Rodríguez,Cuba Classics 1: Silvio Rodriguez,silvio-rodríguez,48.6462534120614,
283,Amor Eterno,59,408440,0.301,0.335,0.0303,Rocío Dúrcal,Mis Favoritas,rocío-dúrcal,40.588154229081155,
284,Besame Mucho,7,181960,0.7070000000000001,0.408,0.0366,Consuelo Velázquez,"Boleros para Enamorarse, Vol. 2",consuelo-velázquez,31.700397963153645,
285,Besame Mucho,7,181960,0.7070000000000001,0.408,0.0366,Bobby Sanabria,Big Band Urban Folktales,bobby-sanabria,31.700397963153645,
286,Mais Que Nada,52,159466,0.66,0.504,0.0496,Sergio Mendes & Brasil '66,Foursider,sergio-mendes-and-brasil-66,29.002470902752936,
287,El Cantante,58,622520,0.489,0.679,0.0326,Héctor Lavoe,El Cantante de los Cantantes,hector-lavoe,113.60830238324776,undefined
288,Chan Chan,7,257213,0.507,0.423,0.0332,Buena Vista Social Club,Buena Vista Social Club,buena-vista-social-club,37.375738466177815,jazz
289,Amigo,41,208866,0.613,0.489,0.0503,Roberto Carlos,Inolvidables,roberto-carlos,35.96360863675354,rock
290,Amigo,41,208866,0.613,0.489,0.0503,Los Amigos ASG,Amigo,los-amigos-asg,35.96360863675354,jazz
291,The Girl From Ipanema - Stereo Version,50,325506,0.66,0.124,0.0496,Stan Getz,Stan Getz's Finest Hour,stan-getz,39.87392427293991,electronic
292,Oye Mi Amor,63,263306,0.5429999999999999,0.903,0.039,Maná,¿Dónde Jugarán Los Niños?,maná,59.48986279880439,
293,Latinoamérica,68,301426,0.691,0.805,0.0947,Calle 13,Entren Los Que Quieran,calle-13,70.45733669370274,reggaeton
294,"Soy un Truhán, Soy un Señor",50,183546,0.5760000000000001,0.698,0.0321,Julio Iglesias,Personalidad,julio-iglesias,36.536611828896156,pop
295,Mediterraneo,60,205226,0.545,0.59,0.0813,Joan Manuel Serrat,Mediterráneo,joan-manuel-serrat,36.395036632297355,pop
296,Gracias a la Vida,52,278040,0.649,0.14400000000000002,0.0522,Violeta Parra,Mi Chile Lindo,violeta-parra,34.45040929111934,rock
297,La Cumparsita,42,193800,0.57,0.301,0.0518,Gerardo Matos Rodriguez,"Tango, Tango",gerardo-matos-rodriguez,26.374597857217633,undefined
298,Paloma negra,50,195533,0.39,0.263,0.0394,Lola Beltrán,Serie Diamante (USA),lola-beltrán,19.950195856620766,
299,El Rey,40,128386,0.337,0.55,0.0502,José Alfredo Jimenez,Epoca De Oro,jose-alfredo-jimenez,17.793246969964486,pop
300,Feliz Navidad,57,182226,0.514,0.83,0.0391,José Feliciano,Christmas Hits,jose-feliciano,38.26692187141118,rock
301,All Along the Watchtower,78,240800,0.438,0.805,0.0624,Jimi Hendrix,Electric Ladyland,jimi-hendrix,46.76721733600621,rock
302,My Generation - Stereo Version,69,198706,0.397,0.785,0.0545,The Who,My Generation,the-who,36.69799830939877,alternative
303,(I Can't Get No) Satisfaction,48,222746,0.735,0.82,0.0494,The Rolling Stones,Hot Rocks (1964-1971) [Remastered],the-rolling-stones,54.1195561312419,rock
304,"Hello, I Love You",63,133200,0.597,0.5539999999999999,0.0425,The Doors,Waiting For The Sun,the-doors,23.95485063491294,electronic
305,Whole Lotta Love,77,333893,0.412,0.902,0.405,Led Zeppelin,Led Zeppelin II,led-zeppelin,68.55144255783904,metal
306,Hey Jude - Remastered 2015,77,425653,0.386,0.607,0.0261,The Beatles,1 (Remastered),the-beatles,66.04179456851388,rock
307,White Room,71,303200,0.547,0.58,0.0293,Cream,Wheels Of Fire (Remastered),cream,53.390874190831696,alternative
308,You Really Got Me - Mono Mix,71,134253,0.573,0.939,0.0808,The Kinks,Kinks,the-kinks,31.716825232145172,rock
309,Surfin' U.S.A. - Remastered,70,149373,0.55,0.8540000000000001,0.036000000000000004,The Beach Boys,Surfin' USA (Remastered),the-beach-boys,32.76824107160993,rock
310,"Oh, Pretty Woman",71,178933,0.619,0.603,0.0342,Roy Orbison,"Oh, Pretty Woman",roy-orbison,34.16453924866681,electronic
311,Back In The U.S.S.R. - 2018 Mix,61,163466,0.51,0.893,0.0342,The Beatles,Back In The U.S.S.R.,the-beatles,35.83430826753999,rock
312,For What It's Worth,75,153693,0.653,0.519,0.0497,Buffalo Springfield,Buffalo Springfield,buffalo-springfield,28.144634841072552,country
313,Fortunate Son,81,140773,0.64,0.6629999999999999,0.0374,Creedence Clearwater Revival,Willy And The Poor Boys (40th Anniversary Edition),creedence-clearwater-revival,28.660099936094646,country
314,Born To Be Wild - Single Version,67,212893,0.439,0.737,0.115,Steppenwolf,Steppenwolf,steppenwolf,39.118538645550295,rock
315,House Of The Rising Sun,70,271280,0.295,0.584,0.0345,The Animals,The Animals,the-animals,37.25808855812965,metal
316,Louie Louie,68,165381,0.623,0.7090000000000001,0.0636,The Kingsmen,The Best of The Kingsmen,the-kingsmen,34.41943660167279,hip-hop
317,I Heard It Through The Grapevine - Single Version (Mono),61,193493,0.735,0.52,0.0371,Marvin Gaye,Anthology: The Best Of Marvin Gaye,marvin-gaye,37.94223440607866,electronic
318,Crimson And Clover - Single Version,56,208666,0.412,0.59,0.0701,Tommy James & The Shondells,The Essentials: Tommy James & The Shondells,tommy-james-and-the-shondells,32.66881121984222,rock
319,Evil Ways,59,238266,0.7040000000000001,0.528,0.0358,Santana,Santana (Legacy Edition),santana,45.86556001556229,hip-hop
320,Purple Haze,71,170813,0.5329999999999999,0.905,0.0754,Jimi Hendrix,Are You Experienced,jimi-hendrix,38.37900623272485,rock
321,California Dreamin' - Single Version,73,162373,0.552,0.616,0.0346,The Mamas & The Papas,If You Can Believe Your Eyes & Ears,the-mamas-and-the-papas,29.632655790777946,rock
322,Like a Rolling Stone,72,369600,0.483,0.721,0.032,Bob Dylan,Highway 61 Revisited,bob-dylan,69.53002223406233,electronic
323,Suite: Judy Blue Eyes - Remastered,64,444053,0.451,0.364,0.0436,"Crosby, Stills & Nash","Crosby, Stills & Nash [with Bonus Tracks]","crosby,-stills-and-nash",56.54657903248235,hip-hop
324,Turn! Turn! Turn! (To Everything There Is a Season),65,229360,0.452,0.818,0.0439,The Byrds,Turn! Turn! Turn!,the-byrds,45.51298497364881,country
325,I Saw Her Standing There - Remastered 2009,68,173946,0.491,0.8009999999999999,0.0361,The Beatles,Please Please Me (Remastered),the-beatles,35.1148549473523,rock
326,Light My Fire,71,429760,0.413,0.725,0.0324,The Doors,The Doors,the-doors,76.41562540526772,electronic
327,Pinball Wizard,69,180943,0.537,0.716,0.038,The Who,Tommy (Remastered 2013 Super Deluxe Edition),the-who,35.4247485582234,alternative
328,The Sounds of Silence,54,184880,0.436,0.375,0.0284,Simon & Garfunkel,Greatest Hits,simon-and-garfunkel,23.42743305172271,alternative
329,Green Onions,66,176333,0.816,0.514,0.0339,Booker T. & the M.G.'s,Green Onions,booker-t-and-the-mgs,36.64368626066196,electronic
330,Sweet Caroline - Single Version,58,201800,0.556,0.161,0.0297,Neil Diamond,In My Lifetime,neil-diamond,22.6075883307891,alternative
331,Good Lovin' - Single Version,52,150906,0.252,0.507,0.0442,The Young Rascals,The Young Rascals,the-young-rascals,17.89625677138915,rock
332,The Twist,60,153760,0.5329999999999999,0.638,0.0341,Chubby Checker,The Best Of Chubby Checker 1959-1963,chubby-checker,28.13287938138369,electronic
333,Sunshine Of Your Love,72,250000,0.684,0.481,0.0384,Cream,Disraeli Gears,cream,45.507172555385935,alternative
334,Hit the Road Jack,13,120173,0.599,0.7040000000000001,0.243,Ray Charles,Rock & Roll 50s Mix,ray-charles,24.466127663829727,electronic
335,Proud Mary,30,187213,0.6990000000000001,0.6409999999999999,0.0289,Creedence Clearwater Revival,Bayou Country (40th Anniversary Edition),creedence-clearwater-revival,39.19717066478753,country
336,Dazed And Confused,63,386373,0.271,0.5529999999999999,0.0472,Led Zeppelin,Led Zeppelin,led-zeppelin,49.7448242134095,metal
337,Summertime Blues,37,226906,0.456,0.514,0.053,Blue Cheer,Good Times Are So Hard To Find,blue-cheer,34.38995701622946,metal
338,Summertime Blues,37,226906,0.456,0.514,0.053,Eddie Cochran,The Very Best Of,eddie-cochran,34.38995701622946,alternative
339,Summertime Blues,37,226906,0.456,0.514,0.053,Lebrón Brothers,Back On The Streets Of Spanish Harlem,lebrón-brothers,34.38995701622946,
340,Summertime Blues,37,226906,0.456,0.514,0.053,Alan Jackson,16 Biggest Hits,alan-jackson,34.38995701622946,country
341,I Want To Hold Your Hand - Remastered 2015,74,145746,0.49,0.715,0.0476,The Beatles,1 (Remastered),the-beatles,27.440853175502223,rock
342,Runaround Sue,64,171600,0.364,0.607,0.125,Dion,Runaround Sue,dion,26.034571388839844,alternative
343,All Day and All of the Night - 2014 Remastered Version,38,142480,0.551,0.954,0.0814,The Kinks,The Anthology 1964 - 1971 (2014 Remastered Version),the-kinks,33.504591341684254,rock
344,River Deep - Mountain High,51,214880,0.36,0.757,0.0405,Ike & Tina Turner,River Deep-Mountain High,ike-and-tina-turner,37.502747617611625,rock
345,Summer in the City - Remastered,63,160306,0.423,0.6809999999999999,0.0397,The Lovin' Spoonful,Hums Of The Lovin' Spoonful,the-lovin-spoonful,27.652396138179302,rock
346,Jumpin' Jack Flash - Mono / Remastered,21,219466,0.6,0.897,0.0477,The Rolling Stones,The Rolling Stones In Mono (Remastered 2016),the-rolling-stones,51.33374718168026,rock
347,Foxey Lady,62,198773,0.507,0.847,0.0411,Jimi Hendrix,Are You Experienced,jimi-hendrix,42.05232145172959,rock
348,Somebody to Love,69,174840,0.504,0.578,0.031,Jefferson Airplane,Surrealistic Pillow,jefferson-airplane,29.558471833989834,rock
349,Time Has Come Today,53,290933,0.528,0.514,0.133,The Chambers Brothers,Time Has Come: The Best Of The Chambers Brothers,the-chambers-brothers,47.36686296598954,rock
350,Heart Full of Soul,63,147893,0.494,0.6659999999999999,0.0351,The Yardbirds,The Yardbirds Story - Pt. 3 - 1965/66 - Big Hits & America Calling,the-yardbirds,26.805229301462944,rock
351,Do You Believe in Magic?,66,125826,0.552,0.742,0.0454,The Lovin' Spoonful,Do you Believe In Magic,the-lovin-spoonful,25.440086623781852,rock
352,"Paint It, Black - Mono",67,204480,0.505,0.836,0.101,The Rolling Stones,The Rolling Stones In Mono (Remastered 2016),the-rolling-stones,42.84434750136326,rock
353,Good Vibrations - Remastered,70,219026,0.396,0.473,0.0345,The Beach Boys,Smiley Smile (Remastered),the-beach-boys,29.739205854917667,rock
354,Psychotic Reaction,55,185523,0.34600000000000003,0.75,0.103,Count Five,Psychotic Reaction,count-five,31.770366979214355,rock
355,Psychotic Reaction,55,185523,0.34600000000000003,0.75,0.103,Positively 13 O'Clock,60s Garage Rock Nuggets,positively-13-oclock,31.770366979214355,rock
356,Yesterday - Remastered 2009,74,125666,0.332,0.179,0.0326,The Beatles,Help! (Remastered),the-beatles,10.033503591355748,rock
357,Nights In White Satin - Single Version / Mono Mix,66,269106,0.195,0.483,0.03,The Moody Blues,Days Of Future Passed (Deluxe Version),the-moody-blues,28.508015981025263,rock
358,Space Oddity - 2015 Remastered Version,72,318813,0.299,0.443,0.0346,David Bowie,David Bowie (aka Space Oddity) [2015 Remastered Version],david-bowie,36.96186241130984,alternative
